eps_axial,mcc_p,mcc_q,mcc_eps_v,mcc_V,mcc_eta,evp_p,evp_q,evp_eps_v,evp_V,evp_eta,norsand_p,norsand_q,norsand_eps_v,norsand_V,norsand_eta
0.21,166.40639550196738,199.21918650590305,0.028107184800142297,1.7695571477838299,1.197184674933649,166.2939462529376,198.88183875881379,0.02820394077864829,1.7693859408332555,1.1959655973062853,165.42751103863822,196.28253311591658,0.027211652173660728,1.7711425057827133,1.186516873061529
0.213,166.42553125949146,199.27659377847502,0.028115964596965918,1.7695416114998075,1.1973919642639568,166.3141454057274,198.94243621718294,0.028216316880485946,1.7693640428681676,1.1961847005367945,165.47704443157696,196.43113329473272,0.027249008879847412,1.7710763429683305,1.1870597155604563
0.216,166.44326126272367,199.32978378817185,0.028124098079528786,1.7695272190224967,1.197583983130072,166.33296769471022,198.9989030841316,0.028228015987073182,1.7693433430107237,1.1963888208222009,165.52426054203974,196.57278162612099,0.027284830043503915,1.7710129020890704,1.187576860228266
0.219,166.45968861858208,199.37906585574717,0.028131632841427962,1.7695138861064574,1.1977618576026237,166.35130768889545,199.05392306668702,0.028239111277352846,1.769323711741636,1.1965876663798212,165.56936282527252,196.7080884758196,0.027319191135909256,1.7709520491965827,1.1880705773048617
0.222,166.4749088944615,199.4247266833854,0.028138612969249733,1.769501534716457,1.1979266305519516,166.36749479872316,199.10248439617027,0.028249585940648934,1.7693051787685572,1.196763133549922,165.61256557317265,196.83769671951998,0.027352162154507358,1.7708936600662124,1.1885432487461294
0.225,166.48901066630623,199.46703199891957,0.028145079301321346,1.769490092568927,1.19807926781853,166.38266345709087,199.14799037127378,0.028259515125629738,1.7692876110973663,1.1969275297881794,165.6537458611918,196.96123758357723,0.027383799544378896,1.770837634499324,1.1889935634091806
0.228,166.50207602729859,199.50622808189655,0.028151069667320828,1.7694794927073885,1.1982206639224535,166.3965075900385,199.18952277011695,0.028268922512466623,1.7692709668026727,1.1970775448056437,165.69305591954685,197.07916775864246,0.027414166543401546,1.7707838602910924,1.1894232179188928
0.231,166.51418105992866,199.54254317978683,0.028156619110175647,1.7694696731093076,1.198351647346908,166.41007499522794,199.23022498568525,0.02827787509494962,1.7692551273293098,1.197224536984305,165.73083243994068,197.19249731982387,0.027443329386813937,1.7707322199516504,1.189835918981971
0.234,166.5253962740263,199.57618882207973,0.028161760091551417,1.7694605763220563,1.1984729854278,166.42253970393668,199.26761911181092,0.028286374124559865,1.7692400904414942,1.1973595611886778,165.7668513848621,197.30055415458804,0.027471329135320622,1.7706826405889267,1.1902292437015283
0.23700000000000002,166.53578701316155,199.60736103948562,0.028166522682169973,1.7694521491257833,1.1985853888792706,166.43373180242102,199.30119540726412,0.028294440888840207,1.7692258184562937,1.1974807825847535,165.8013521334283,197.40405640028678,0.027498225386685816,1.7706350165039952,1.1906058295678208
0.24,166.54541383165758,199.63624149497383,0.028170934738060555,1.769444342221228,1.1986895159824942,166.44499289123246,199.3349786736981,0.02830214589243406,1.769212186617521,1.1976027347602964,165.83433820788954,197.50301462367054,0.02752406442730532,1.7705892655849644,1.190965735794002
0.243,166.55433284430447,199.66299853291451,0.028175022063801382,1.7694371099406014,1.1987859764630688,166.453892397754,199.3616771932625,0.028309430055243667,1.769199299434845,1.1976991004624444,165.86592218274,197.59776654822198,0.027548894847220756,1.770545301655826,1.1913102097640162
0.246,166.56259605072162,199.68778815216606,0.02817880856370771,1.769430409979835,1.1988753350803751,166.46431683042138,199.3929504912636,0.028316446582336174,1.7691868858435786,1.1978119652777413,165.8961023027748,197.6883069083265,0.02757276056512745,1.770503046825338,1.1916392498934554
0.249,166.57025163618002,199.71075490854116,0.028182316381864057,1.7694242031506027,1.198958114950478,166.47264181315248,199.41792543945732,0.028323092676386483,1.7691751277002157,1.1979020893011498,165.92507453095064,197.77522359285408,0.027595707298644252,1.77046242002986,1.1919550083189043
0.252,166.57734425056978,199.73203275171042,0.028185566031820958,1.76941845315066,1.1990348006225175,166.48193258340132,199.4457977502041,0.028329490742298243,1.76916380843735,1.198002658037917,165.9528299808487,197.85848994254826,0.0276177714583752,1.7704233566951784,1.1922574020905914
0.255,166.58391526708263,199.7517458012489,0.02818857651672827,1.7694131263511301,1.19910584092701,166.48977919892408,199.46933759677265,0.028335576341562904,1.7691530420481383,1.1980875856555986,165.97937145577924,197.93811436733975,0.027638989973171286,1.770385791339531,1.1925464750905812
0.258,166.5900030220667,199.77000906620103,0.028191365440600802,1.769408191599503,1.199171651613088,166.49639382182028,199.48918146546114,0.028341372646017323,1.7691427875281993,1.1981591726181697,166.00490284866254,198.01470854598983,0.027659404411300777,1.770349650277229,1.1928244596878494
0.261,166.59564303741047,199.78692911223234,0.028193949111385154,1.7694036200371586,1.1992326177904213,166.50309168163542,199.50927504490716,0.028346939083160157,1.7691329397334845,1.1982316546192529,166.02929300593482,198.0878790178068,0.027679042461719858,1.7703148844029055,1.1930899387177782
