eps_axial,mcc_p,mcc_q,mcc_eps_v,mcc_u,mcc_eta,evp_p,evp_q,evp_eps_v,evp_u,evp_eta,ns_unified_p,ns_unified_q,ns_unified_eps_v,ns_unified_u,ns_unified_eta,ns_d0_p,ns_d0_q,ns_d0_eps_v,ns_d0_u,ns_d0_eta
0.0615,230.0992686425129,276.11953841426936,-0.0,-38.05942250442311,1.2000018081033301,228.02269561189772,273.5814935086627,-0.0,-36.8288644423435,1.199799400557511,235.40475103525705,281.7754998501673,0.0,-41.479584418534614,1.1969830626229172,100.0,149.857981044587,0.0,49.95266034819567,1.49857981044587
0.063,230.09935957728985,276.11951659006144,-0.0,-38.059520713936024,1.200001239018284,228.0093525062933,273.5649481383948,-0.0,-36.82103646016171,1.1997970483725842,235.28441058359448,281.64680984586494,0.0,-41.40214063497285,1.197048326097229,100.0,149.48271163351325,0.0,49.82757054450442,1.4948271163351325
0.0645,230.09942189115242,276.1195016347995,-0.0,-38.05958801288591,1.2000008490478378,227.9964278900457,273.5533739026793,-0.0,-36.81196992248596,1.1998142972424288,235.16670443204,281.52131986940327,0.0,-41.32626447557226,1.197113853975698,100.0,149.15255816413995,0.0,49.71751938804665,1.4915255816413995
0.066,230.09946459227106,276.1194913865615,-0.0,-38.05963413008391,1.2000005818172435,227.9838964821457,273.5401129830133,-0.0,-36.80385882114126,1.1998220804355595,235.05154029941522,281.39795961419054,0.0,-41.252220428018376,1.1971755609673433,100.0,148.86176290618545,0.0,49.62058763539515,1.4886176290618545
0.0675,230.09949385358158,276.1194843638612,-0.0,-38.05966573229449,1.2000003986951981,227.97173611247845,273.52519452701864,-0.0,-36.796671270138916,1.199820640888854,234.93892129427263,281.27777062141024,0.0,-41.17966442046924,1.1972378568517215,100.0,148.60524283336994,0.0,49.535080944456645,1.4860524283336993
0.069,230.0995139051456,276.11947955149265,-0.0,-38.0596873879814,1.20000027320926,227.95992728015526,273.511563177391,-0.0,-36.78940622102493,1.1998229971413101,234.82880443610335,281.16038943476354,0.0,-41.108674624515515,1.1972994118413909,100.0,148.3814810863216,0.0,49.46049369544053,1.483814810863216
0.07050000000000001,230.099527645651,276.1194762537745,-0.0,-38.05970222772618,1.2000001872189558,227.9484505041093,273.498740199284,-0.0,-36.78220377101462,1.1998271521233856,234.72119555589538,281.0456175064116,0.0,-41.03932305375818,1.197359347292029,100.0,148.1837099979638,0.0,49.39456999932127,1.481837099979638
0.07200000000000001,230.09953706144913,276.11947399398434,-0.0,-38.05971239678769,1.2000001282933714,227.93728859360618,273.4879902391006,-0.0,-36.77462518057263,1.1998387447992664,234.61602058295907,280.9337296153631,0.0,-40.97144404450469,1.1974192082762154,100.0,148.01090920461544,0.0,49.336969734871815,1.4801090920461544
0.0735,230.09954351370462,276.11947244544365,-0.0,-38.0597193652234,1.2000000879141166,227.92642511301526,273.4762582646621,-0.0,-36.767672358127896,1.1998444591453639,234.51321664858793,280.82384310622047,0.0,-40.90526894651444,1.197475550075405,100.0,147.8595624495509,0.0,49.28652081651697,1.478595624495509
0.075,230.09954793516738,276.11947138429286,-0.0,-38.05972414040309,1.2000000602438907,227.91584490730736,273.4630298101983,-0.0,-36.76150163724128,1.199842116819104,234.41267378145,280.7165889824962,0.0,-40.84047745395128,1.1975316200019832,100.0,147.7264891104113,0.0,49.24216303680377,1.477264891104113
0.0765,230.09955096501218,276.1194706571303,-0.0,-38.059727412635425,1.2000000412826346,227.9055339921521,273.45261556961793,-0.0,-36.75466213561279,1.1998507047180094,234.31445113983264,280.61218895260157,0.0,-40.777054822298794,1.1975880599235413,100.0,147.6098165580189,0.0,49.2032721860063,1.476098165580189
0.078,230.09955304123898,276.11947015883607,-0.0,-38.05972965496028,1.200000028289274,227.89548037209528,273.4404921181893,-0.0,-36.74864966603218,1.1998504387701354,234.21841584063574,280.5093491700113,0.0,-40.71529945063196,1.1976400240059362,100.0,147.50779108130604,0.0,49.16926369376868,1.4750779108130603
0.0795,230.0995544639909,276.1194698173756,-0.0,-38.059731191532364,1.2000000193854636,227.88567117195478,273.4320929476176,-0.0,-36.74164018941559,1.1998652286536042,234.1245723422893,280.4095682368389,0.0,-40.654716263343005,1.1976938833523252,100.0,147.41875848112167,0.0,49.13958616037389,1.4741875848112167
0.081,230.09955543894367,276.1194695833869,-0.0,-38.05973224448138,1.200000013284052,227.87609551835158,273.41868527914505,-0.0,-36.73653375863654,1.1998568110323173,234.03286502164593,280.311743973093,0.0,-40.59561703061496,1.197745213891932,100.0,147.3405507669634,0.0,49.11351692232113,1.473405507669634
0.0825,230.09955610703827,276.1194694230443,-0.0,-38.05973296602349,1.2000000091030092,227.86674300165333,273.4084734436016,-0.0,-36.73058518711946,1.1998612427686204,233.94318446101894,280.216090907931,0.0,-40.53782082504193,1.1977954884794788,100.0,147.2719274379285,0.0,49.0906424793095,1.472719274379285
0.084,230.09955656485573,276.119469313168,-0.0,-38.05973346046642,1.2000000062379135,227.85760408576206,273.40131370205245,-0.0,-36.72383285174459,1.1998779448200836,233.85554187926112,280.1223333872379,0.0,-40.4814307501818,1.197843468391543,100.0,147.21186661141886,0.0,49.07062220380629,1.4721186661141885
0.0855,230.099556878579,276.11946923787445,-0.0,-38.05973379928753,1.200000004274583,227.8486704512361,273.3877778660583,-0.0,-36.71941116254999,1.1998655832603087,233.76984405803324,280.031313215065,0.0,-40.426072986344934,1.1978932284591308,100.0,147.15940189758192,0.0,49.05313396586064,1.4715940189758192
0.08700000000000001,230.09955709356055,276.1194691862789,-0.0,-38.0597340314676,1.200000002929194,227.83993260538134,273.38048695205066,-0.0,-36.71310362136444,1.1998795989180069,233.6861959304304,279.9423618179119,0.0,-40.37207532445976,1.1979413704917863,100.0,147.11366592831806,0.0,49.037888642772685,1.4711366592831805
0.0885,230.09955724087848,276.11946915092267,-0.0,-38.05973419057091,1.200000002007255,227.83137975510297,273.36982927111853,-0.0,-36.708103331396785,1.1998778639051613,233.6044124989655,279.85489351636585,0.0,-40.31944799351021,1.1979863330604046,100.0,147.07368967853097,0.0,49.02456322617699,1.4707368967853096
