eps_axial,undrained_dense_p,undrained_dense_q,undrained_dense_eps_v,undrained_dense_eta,undrained_dense_hardening,undrained_dense_psi,undrained_loose_p,undrained_loose_q,undrained_loose_eps_v,undrained_loose_eta,undrained_loose_hardening,undrained_loose_psi,drained_dense_p,drained_dense_q,drained_dense_eps_v,drained_dense_eta,drained_dense_hardening,drained_dense_psi,drained_loose_p,drained_loose_q,drained_loose_eps_v,drained_loose_eta,drained_loose_hardening,drained_loose_psi
0.022,168.38866193031882,229.2259129282912,0.0,1.3612906611440831,180.2841990918902,-0.15003414713593222,54.12692891616219,70.04906512466752,0.0,1.294162933817422,50.24206919310126,0.003710188855945429,387.3432074587882,412.02962237636615,0.01157104115180063,1.063732665094442,324.24224192284237,-0.10887342819055801,279.1380903706737,87.41427111201799,0.018953218828675827,0.3131578029925569,128.95845691740556,0.08772457434914949
0.023,170.5072561763516,232.49048878199068,0.0,1.3635225502751114,182.73583090473707,-0.14908391285071365,52.841543063218445,68.84443812819814,0.0,1.3028468537687135,49.39156903301521,0.001883594058262661,391.1236409234765,423.370922770431,0.0118447715682309,1.0824477952056692,331.9421623879867,-0.10865616731859251,280.6525152071756,91.95754562152362,0.019734606076951995,0.3276562319551679,131.0237818235345,0.0864762161642203
0.024,172.67002884219085,235.752411385656,0.0,1.365334870020311,185.18066461470542,-0.14812596542250878,51.6957527370205,67.75561872265325,0.0,1.3106612271868887,48.62527765826093,0.00021751782235579498,394.7805994594573,434.3417983783732,0.01210257788422592,1.1002105953866124,339.44026486845553,-0.10843934047875692,282.16934120841785,96.50802362525067,0.020508707652340575,0.3420216498785644,133.1059299273899,0.08524304380693426
0.025,174.86835809499908,238.99956389999352,0.0,1.3667399094017596,187.60958987013325,-0.14716448745171629,50.67280847036855,66.77428507255472,0.0,1.3177537833057285,47.93634773868585,-0.0013014319647732808,398.3328135735539,444.99844072066304,0.012345273961891952,1.1171523549075932,346.7688925758072,-0.10822015550686459,283.69269287906735,101.07807863719961,0.021275529379928312,0.3562942619755357,135.21070113432523,0.0840261262992501
0.026000000000000002,177.0949139463632,242.2500718194981,0.0,1.3679109491132448,190.03754307840518,-0.14620290699405125,49.75842705061424,65.88952362028519,0.0,1.3241882335481066,47.31656475020222,-0.0026853621294089525,401.7680332911456,455.304099873438,0.01257304291467781,1.133251185127257,353.89772333853324,-0.10800064976914348,285.2218343565255,105.66550306957397,0.02203506365733212,0.37046779152781395,137.3371601311344,0.08282524260797741
0.027,179.3442899163098,245.49844686621586,0.0,1.3688668146656724,192.46054913619068,-0.14524366995559224,48.94049815348552,65.0927463317694,0.0,1.3300384913865764,46.75944173060224,-0.0039450317588840544,405.0928601760591,465.2785805281784,0.012786449191407841,1.14857265152973,360.83529880227724,-0.1077800080263508,286.7500069567073,110.25002087011941,0.022787317750877677,0.3844813189028611,139.47573137159387,0.08163854860886821
0.028,181.61244620917796,248.74553206802187,0.0,1.3696502484280246,194.87958569295353,-0.14428852974135553,48.2087617729012,64.3795649828525,0.0,1.3354328677041676,46.26142659353227,-0.005089930169165813,408.3232648856103,474.9697946568316,0.012986193234785566,1.1632200158614328,367.61029820744386,-0.10755600687285172,288.28296253043663,114.84888759130737,0.023532312929626768,0.3983894385683016,141.63458091142144,0.08046750732364538
0.029,183.8960919486659,251.99752037939567,0.0,1.3703255882661176,197.2998370618838,-0.14333884284518417,47.55466789283308,63.74101703219988,0.0,1.3403735081452692,45.81610695630574,-0.006128153385279944,411.45138271295764,484.3541481388738,0.013172511862591925,1.1771843976929242,374.20238297691594,-0.10733006780193033,289.81870388893805,119.45611166681174,0.02427005608137424,0.4121753015381255,143.81087130727437,0.07931154808331997
0.03,186.1926324433665,255.25271862635645,0.0,1.370906653376823,199.72017089592745,-0.14239561325493344,46.96980534172396,63.16926779964364,0.0,1.3448909856036695,45.41784905962254,-0.007068653122843882,414.48046852169955,493.44140556509944,0.013345846827111537,1.1905058091760625,380.61453763407764,-0.10710194557134989,291.3538472512153,124.06154175364355,0.025000559339716743,0.4258105493512616,145.99966546652507,0.07816973894397306
0.031,188.50064130527173,258.51236932999166,0.0,1.3714137391784138,202.14169198673585,-0.14145932267107886,46.447498418274385,62.65990733143319,0.0,1.349048053506799,45.063385075207634,-0.007918511515776494,417.42494736399897,502.27484209199764,0.01350684417125481,1.2032698219495939,386.8737276793145,-0.10686979262373875,292.8898599352026,128.66957980560554,0.025723846839597466,0.4393104624177557,148.20301838921498,0.07704240026435571
0.032,190.81787023343887,261.77388718909157,0.0,1.371852053839863,204.56253904290122,-0.14053075428343764,45.98157441877916,62.20793665356992,0.0,1.3528883566928018,44.74910881250961,-0.008684731987531391,420.27660373463095,510.8298112038934,0.013655670848605889,1.2154609765678015,392.9595412603216,-0.10663504067674268,294.42737193482947,133.28211580448647,0.026439944694505176,0.4526824898399325,150.42180544675625,0.07592962427091021
0.033,193.143099875148,265.0461883903177,0.0,1.3722788365810088,206.98988013386077,-0.1396102460709715,45.566902972486375,61.809242958579176,0.0,1.3564503823290348,44.47206075793929,-0.009373225042715871,423.05405390090306,519.1621617027098,0.01379304331956705,1.227176898355214,398.9086831954527,-0.10639532410438557,295.96164293023355,137.8849287906991,0.02714886458919829,0.46588783406369466,152.64893912107308,0.07483015144515659
0.034,195.47556945998045,268.313875828437,0.0,1.372621021489689,209.41159914333534,-0.13869793880898984,45.198627914272066,61.45775304945484,0.0,1.3597260776592897,44.22798764348709,-0.00998995823964477,425.73962676144504,527.2188802843369,0.013918911120691047,1.2383598968572258,404.68093988786575,-0.10615340270545259,297.49647954927747,142.48943864783078,0.027850645228265664,0.47896176406426605,154.88994667767645,0.0737448741675566
0.035,197.81405741224498,271.59052163352146,0.0,1.372958652111999,211.83854317414244,-0.13779414086093167,44.872560268434924,61.150865273890524,0.0,1.3627674665335818,44.01499574552446,-0.010540217425481835,428.3543869431306,535.0631608293941,0.014034029120706941,1.2491132976313615,410.31890879348146,-0.10590662946955587,299.029392275137,147.0881768254099,0.028545303848951417,0.49188534848130927,157.14101730066136,0.07267310983757058
0.036000000000000004,200.15841538247884,274.8664749320597,0.0,1.3732446592706216,214.26310833484615,-0.13689873588261825,44.584950212520816,60.88513099416004,0.0,1.365598272599655,43.83064551429026,-0.011028906177171782,430.8887775090026,542.6663325270097,0.014138484930915853,1.259411618153995,415.79994952495565,-0.10565659695620666,300.55967409287973,151.67902227863857,0.0292328743287586,0.5046552660014075,159.40094943504263,0.07161460467856995
0.037,202.50628973279265,278.138963740546,0.0,1.373483085920693,216.68330396313797,-0.1360124378255766,44.332584231316126,60.65751539690634,0.0,1.368237752178192,43.67279522295574,-0.011460314137189842,433.34918321901904,550.0475496570587,0.014232713432700415,1.2692940726717814,421.1357406950432,-0.10540273434394853,302.08666860238213,156.26000580714586,0.029913392363693544,0.5172687908741221,161.6685932401635,0.07056911752311823
0.038,204.8580451743082,281.42545402931256,0.0,1.373758369068958,219.11289536083171,-0.13513491672748568,44.11251007268835,60.46441328795176,0.0,1.3706863016481907,43.53892788585962,-0.01183853003951807,435.74134164067164,557.2240249220165,0.014317108449094082,1.2787954037685136,426.33684991722606,-0.10514454348724389,303.6115835394052,160.8347506182147,0.030586891826098674,0.5297385190092402,163.94564026974822,0.06953688101292443
0.039,207.2137079998388,284.7093080295276,0.0,1.3739887711953358,221.5387762950977,-0.1342659791037325,43.9218946376739,60.30343321422983,0.0,1.372969761702964,43.42735437199162,-0.012167646724024594,438.0647754220095,564.1943262660304,0.014391910937670142,1.2879244301770534,431.4005552223722,-0.10488234670286145,305.1333656088638,165.4000968265906,0.031253405836267345,0.5420583766595006,166.230335140494,0.06851756014698984
0.04,209.57215245568895,287.9937433615166,0.0,1.3741985277476632,223.96358015047122,-0.13340585543441985,43.758415357846864,60.17236127343213,0.0,1.375103755045871,43.33652023297717,-0.012451049911460066,440.3155384323318,570.9466152969976,0.014457308691307048,1.2966760549258731,436.3166610239236,-0.10461697194141517,306.65050284551774,169.9515085365522,0.031912966137551624,0.5542189135824415,168.52017748348337,0.06751071441089174
0.041,211.93362940414653,291.29740762964246,0.0,1.374474680816952,226.40196555164937,-0.13255426984017105,43.619785013050645,60.06825258012636,0.0,1.377087313982737,43.264376529775404,-0.012692206515738436,442.5099449488324,577.5298348464994,0.014513903892247793,1.3051228372127985,441.11931170636353,-0.10434654958758183,308.1658975102825,174.4976925308464,0.032565629297198286,0.5662459536913035,170.81950350570114,0.06651694724876522
0.042,214.2991103650479,294.6018919795788,0.0,1.374722888385953,228.83939734879996,-0.13171070067257074,43.503974586447335,59.989428043440746,0.0,1.3789413177463807,43.20974174383754,-0.012894254674502115,444.6410729470169,583.9232188410535,0.014561780559701167,1.3132462436969548,445.79209269517764,-0.10407226162550853,309.6727954637057,179.01838639111574,0.03321139887249934,0.5780888376812456,173.11759787754403,0.06553458930760314
0.043000000000000003,216.66780287638952,297.89992927918814,0.0,1.374915540400537,231.270243505868,-0.1308752655703257,43.40917214649262,59.933964794528194,0.0,1.380675139168042,43.171274699576486,-0.013060052107108255,446.71409536584736,590.1422860975447,0.014601271304775983,1.3210737969085873,450.34512867335735,-0.1037936883085151,311.1770071601739,183.53102148052065,0.03385035207061467,0.5897962164860423,175.4233436729392,0.0645649177824934
0.044,219.03824304794614,301.20600053630795,0.0,1.3751297323471308,233.70598677734142,-0.13004830789010235,43.33369572239199,59.90002476360916,0.0,1.3822967038709508,43.1476931433027,-0.013192309889683562,448.7255524913892,596.1766574741705,0.014632532031018178,1.32859975137166,454.76966667680256,-0.10351155970917525,312.67291520875983,188.01874562627887,0.03448250930513893,0.6013272543953668,177.72769019920904,0.0636065235369423
0.045,221.4115646377256,304.5182917434186,0.0,1.375349531726911,236.14513301132934,-0.12922926252600064,43.276023657634006,59.885976494779,0.0,1.383814210116667,43.13786154755682,-0.013293524339997198,450.6818684428276,602.045605328486,0.014655916654843304,1.335854951095864,459.0788191085645,-0.10322531080329511,314.16137780206026,192.48413340618015,0.035107922645843836,0.6126919061561292,180.0317312102183,0.06265952369625416
0.046,223.78678370108003,307.8281412713916,0.0,1.3755420949369763,238.5809786190407,-0.12841830551200106,43.23474645600415,59.89013685686724,0.0,1.3852315964848243,43.14060944985176,-0.013366048664027685,452.5849506279891,607.7548518839698,0.014671680176671706,1.3428525430213112,463.2758450563459,-0.10293497200418478,315.64957081607594,196.94871244822662,0.03572668644619486,0.6239473474937355,182.3467280864253,0.06172546393387779
