eps_axial,mcc_p,mcc_q,mcc_eps_v,mcc_u,mcc_eta,evp_p,evp_q,evp_eps_v,evp_u,evp_eta,ns_unified_p,ns_unified_q,ns_unified_eps_v,ns_unified_u,ns_unified_eta,ns_d0_p,ns_d0_q,ns_d0_eps_v,ns_d0_u,ns_d0_eta
0.132,164.7787646808704,194.33629404261072,0.027357387425128128,0.0,1.1793770539485766,164.66286821235525,193.9886046370658,0.027353036473654432,0.0,1.178095624976549,163.22520692295979,189.67562076887998,0.02571209258106834,0.0,1.1620485851698412,145.07906182043095,135.2371854612939,0.0020875008755635864,0.0,0.9321619795741535
0.135,164.91681357954803,194.75044073864373,0.02742161589930676,0.0,1.1809010646734657,164.80011775235306,194.40035325705972,0.027421037731373818,0.0,1.179612951182397,163.39550846375775,190.18652539127388,0.025823831090053515,0.0,1.1639642189641863,145.13614011118898,135.40842033356802,0.0020897024697420843,0.0,0.9329752067943343
0.138,165.04482619870768,195.1344785961226,0.027481104435159887,0.0,1.18231200026342,164.92729927297714,194.78189781893167,0.027484314928426512,0.0,1.181016718745519,163.55634117488836,190.66902352466576,0.025929924474033226,0.0,1.1657696800687551,145.18956176925457,135.56868530776467,0.002091762237920075,0.0,0.9337357565912343
0.14100000000000001,165.16352412720764,195.49057238162243,0.027536203845234614,0.0,1.1836183165421994,165.0453610782428,195.13608323472866,0.027543223749172407,0.0,1.1823178910325194,163.70774182512602,191.12322547537883,0.026030688202815164,0.0,1.1674660180673573,145.23953632359263,135.71860897077877,0.00209368841082217,0.0,0.9344467243987801
0.14400000000000002,165.27357817702787,195.8207345310833,0.027587238821774166,0.0,1.184827827236461,165.15498268999505,195.46494806998564,0.027598086643036552,0.0,1.1835243774442097,163.85037717188857,191.55113151566655,0.02612644347769743,0.0,1.1690612790882884,145.28631998822556,135.85895996467735,0.002095490996484679,0.0,0.9351118534469576
0.147,165.375611807001,196.12683542100262,0.027634509906149088,0.0,1.1859477541941876,165.25693392918163,195.77080178754596,0.027649206603314547,0.0,1.184645007824244,163.98527384407495,191.9558215322258,0.026217493930375785,0.0,1.1705674359195606,145.33005811981906,135.99017435945797,0.0020971757121146938,0.0,0.9357332964619012
0.15,165.47020433556207,196.4106130066857,0.027678295305802847,0.0,1.186984773454311,165.35152013548964,196.05456040647,0.02769685034982984,0.0,1.1856834472753692,164.11243597703984,192.3373079311205,0.02630409425251356,0.0,1.1719849674160554,145.37107220188477,136.11321660565497,0.0020987550415847425,0.0,0.9363156957157686
0.153,165.5578939529304,196.67368185879084,0.027718852571182298,0.0,1.1879450575440813,165.43900666127297,196.3170199838199,0.027741264044874592,0.0,1.1866428839588472,164.23277705265772,192.69833115797422,0.026386512079204845,0.0,1.1733244399574978,145.4095306622842,136.22859198685344,0.002100235556970134,0.0,0.9368615067140708
0.156,165.63918054295146,196.91754162885417,0.027756420143997117,0.0,1.1888343143414186,165.5189465896016,196.55683976880556,0.027782652167431414,0.0,1.1875186727484517,164.34633769003028,193.0390130700918,0.02646497067334586,0.0,1.1745866429599308,145.44560718697747,136.33682156093326,0.0021016240203112313,0.0,0.937373250370261
0.159,165.71452832460247,197.14358497380738,0.02779121878713066,0.0,1.1896578228050199,165.59475596512038,196.78426789536198,0.027821332192195264,0.0,1.1883484277534193,164.4541976586039,193.3625929758127,0.02653970754835539,0.0,1.1757838700914205,145.47938603118536,136.438158093557,0.002102923741548587,0.0,0.9378521714706011
0.162,165.78436832290944,197.35310496872827,0.02782345290563168,0.0,1.1904204658447066,165.66511691713515,196.99535075140636,0.027857447917379194,0.0,1.189117868729978,164.55624853150633,193.6687455945199,0.02661090733862634,0.0,1.1769151723062015,145.51110435170392,136.53331305511256,0.0021041439045432243,0.0,0.9383016757615156
